datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya,Jerusalem
28-08-2015 1.00,297.94,303.52,302.01,300.48,305.95,302.34,309.82,304.76,296.66,294.13,304.35,303.75,301.17,295.17,293.2,294.21,291.07,294.38,293,297.37,289.42,300.29,296.07,300.75,291.07,289.87,291.4,293.82,291.91,292.71,292.829,299.21,304.15,304.26,301.679,299.25
28-08-2015 2.00,297.73,302.45,300.77,299.57,303.29,300.28,308.7,304.71,294.69,292.65,302.12,302.15,299.44,294.61,292.21,292.55,289.98,292.43,291.63,296.1,287.54,300,295.05,300.46,290.18,289.5,290.26,292.32,291.09,291.43,291.321,298.48,293.771,303.71,301.571,298.6
28-08-2015 3.00,295.9,299.36,298.38,296.22,301.19,298.19,307.16,304.08,293.95,292.01,301.11,300.54,298.34,294.59,291.56,291.56,288.78,291.07,291.25,294.95,286.56,299.43,293.88,300.75,288.78,287.49,289.37,291.31,290.17,290.66,291.321,298.47,302.15,303.71,301.571,298.55
28-08-2015 4.00,294.64,298.1,297.46,294.95,299.84,297.36,305.87,303.69,292.4,291.38,300.01,299.62,297.5,294.41,291.18,290.82,287.96,290.39,290.31,294.37,285.86,299.43,293.02,300.79,287.95,287.21,288.55,290.65,289.34,289.93,291.321,298.57,301.76,300.33,295.15,298.64
28-08-2015 5.00,293.59,297.69,296.01,294.57,299.16,297.02,305.85,303.03,291.91,291.01,299.36,299.05,297.18,294.42,290.82,290.3,287.76,290.18,289.96,293.82,285.62,298.72,292.66,300.72,287.72,286.77,288.17,290.12,288.82,289.73,299.918,299.62,302.64,301.79,298.15,299.77
28-08-2015 6.00,293.06,296.13,294.98,294.12,297.96,296.48,304,302.22,290.28,290.91,297.25,297.57,296.42,294.13,290.74,290,287.23,289.08,288.59,293.59,285.31,297.98,291.38,300.71,286.37,286.22,287.39,289.4,287.51,288.66,299.918,301.8,303.66,303.1,300.15,302.14
28-08-2015 7.00,293,295.64,293.86,293.4,297.75,296.09,303.26,301.51,289.63,290.46,297.11,297.2,296.04,294.03,290.63,290.07,286.96,288.8,288.02,293.14,284.81,298,291.08,300.76,286.18,285.74,287.3,288.88,287.13,288.29,299.918,302.82,304.34,304.01,301.15,302.94
28-08-2015 8.00,292.49,294.73,293.1,292.13,297.14,295.72,301.03,301.25,289.81,289.65,295.73,296.41,295.45,293.95,290.46,289.42,287.1,288.2,287.49,293.17,283.85,297.15,290.06,300.47,285.16,285.03,286.7,288.56,286.95,287.46,305.03,303.97,305.71,304.77,302.15,304.01
28-08-2015 9.00,290.65,293.65,292.65,291.31,296.57,295.52,301.08,300.56,288.88,289.22,294.95,295.6,294.88,293.9,290.11,289.28,286.79,287.8,287.46,293.23,283.95,297.32,289.81,300.57,284.77,284.39,286.64,288.05,286.39,287.03,305.03,305,310.15,305.65,303.15,305.29
28-08-2015 10.00,290.83,293.02,292.32,290.84,296.26,294.98,300.59,299.9,288.35,287.98,294.57,295.19,294.75,293.88,289.55,289,286.61,288.01,286.79,293.67,283.9,297.43,289.75,300.27,284.08,283.86,286.62,287.79,286.11,286.63,305.03,306.12,310.15,308.29,304.15,306.23
28-08-2015 11.00,290.51,292.56,292.13,290.15,295.91,294.78,300.23,299.73,288.36,287.32,294.35,295.05,294.56,293.84,289.7,288.76,287.07,287.63,286.16,293.92,283.97,297.15,289.45,300.08,283.97,283.87,286.83,287.84,285.98,287.61,306.369,306.52,309.72,309.61,305.15,306.67
28-08-2015 12.00,289.76,291.91,291.46,289.1,295.59,294.68,299.05,299.04,287.41,286.62,293.7,294.67,294.51,293.79,289.84,289.45,288.39,289.91,287.41,294.37,285.89,298.29,291.11,301.19,286.21,286.89,289.77,290.24,286.94,290.78,306.369,306.95,312.66,310.89,305.15,307.05
28-08-2015 13.00,289.02,290.85,291.5,288.37,295.48,294.47,299.45,298.93,287.7,287.45,294.67,296.16,296.27,293.98,290.79,290.99,290.17,293.73,290.81,295.05,288.64,300.43,293.82,302.44,288.97,289.39,292.76,292.38,289.62,293.74,306.369,307.01,312.15,311.23,305.15,307.13
28-08-2015 14.00,288.65,290.78,291.98,288.47,295.88,294.69,300.82,300.36,290.6,290.47,296.16,297.28,297.43,294.12,291.49,292.42,292.09,295.56,293.38,295.47,290.89,301.86,295.33,302.73,290.12,289.87,294.24,293.48,291.2,294.87,304.663,306.86,311.66,310.84,304.15,306.96
28-08-2015 15.00,288.07,290.86,294.22,289.15,299.59,298.09,302.83,303.11,293.73,294.67,301.3,300.63,301.3,294.41,293.38,295.99,294.07,299.15,296.59,295.99,292.71,303.01,298.28,304.29,294.59,292.3,296.66,295.62,292.58,296.3,304.663,306.04,311.54,308.15,304.15,306.14
28-08-2015 16.00,288.62,291.51,297.16,290.32,302.39,300.78,305.67,304.96,295.69,297.59,303.02,302.5,302.73,295.05,294.11,297.7,295.19,301.65,297.46,296.77,294.43,303.72,299.6,305,296.13,292.77,297.92,296.75,293.88,297.04,304.793,305.02,312.15,312.04,302.193,304.79
28-08-2015 17.00,289.25,292.63,300.03,291.88,304.81,303.56,306.46,306.78,297.51,299.45,304.46,304.5,304.06,295.85,295.16,298.69,295.49,303.48,298.58,298.34,295.16,304,300.44,305.37,296.67,293.52,298.67,297.44,294.34,297.71,299.037,303.69,309.15,308.71,302.287,303.6
28-08-2015 18.00,290.02,294.69,302.57,293.43,306.76,305.25,308.45,308.79,298.76,299.96,305.3,306.13,305.01,297.43,296.21,299.47,295.4,304.91,299.26,299.3,296.12,304.14,301.42,305.58,297.57,294.1,299.04,298.07,295.12,298.12,299.037,303.1,308.15,307.59,302.287,303.03
28-08-2015 19.00,290.71,296.89,304.27,293.83,308.42,305.92,309.91,310.27,299.61,300.35,306.48,307.16,305.11,298.39,297.25,299.65,295.91,305.39,299.37,300.63,296.51,303.98,302.14,305.17,298.11,294.63,299.3,298.56,295.3,298.26,299.037,302.75,307.15,306.48,302.287,302.79
28-08-2015 20.00,292.17,298.14,305.85,294.83,309.21,305.53,311.13,311.63,298.17,301.25,307.43,308.18,305.61,298.84,297.62,299.97,295.65,306.17,299.85,300.97,296.36,301.72,302.39,305,298.36,295.26,299.51,298.94,295.44,298.22,294.2,302.7,306.15,306.48,302.1,302.79
28-08-2015 21.00,293.77,298.71,306.85,295.31,309.8,305.24,311.06,312.65,297.81,301.25,307.82,308.58,305.85,298.94,296.45,300.19,295.68,305.98,298.85,300.7,296.22,298.87,302.3,304.4,298.77,295.25,299.53,299.05,295.86,297.76,294.2,302.66,306.15,305.93,302.1,302.81
28-08-2015 22.00,293.76,299.48,307.13,295.84,309.14,305.19,312.22,313.49,299.99,301.28,307.76,308.62,305.75,298.47,295.55,299.37,295.51,304.8,299.28,300.6,295.7,298.01,301.92,302.6,298.45,295.18,298.71,298.71,295.17,296.81,294.2,302.34,305.15,305.37,302.1,302.44
28-08-2015 23.00,293.67,300.22,305.85,295.68,308.98,305.21,312.75,314.21,298.45,300.87,307.18,307.85,304.82,297.26,295.04,298.99,295.04,303.75,297.4,300.37,295.34,297.58,300.76,301.46,296.64,294.39,297.32,297.86,294.52,295.14,291.488,302.04,296.288,305.37,301.788,302.15
29-08-2015 0.00,293.64,299.49,303.4,295,307.9,304.71,312.38,314.25,295.23,299.41,305.9,306.14,303.36,296.67,293.03,297.46,294.46,299.51,295.26,299.2,294.02,297.87,297.67,301.05,294.09,291.61,294.23,296.21,293.34,292.85,291.488,301.58,296.288,304.82,301.788,301.76
29-08-2015 1.00,293.73,299.06,300.41,294.65,306.57,303.98,311.47,313.4,293.8,297.04,304.98,305.35,302.56,296.28,291.58,297.18,293.84,297.62,293.64,297.81,292.41,297.86,296.68,301.16,293.4,291.19,293.22,294.04,292.62,291.96,291.488,301.42,302.15,304.26,301.788,301.53
29-08-2015 2.00,292.75,297.88,297.77,293.69,303.52,301.43,310.29,311.81,291.71,295.64,301.63,303.08,299.67,295.87,290.06,296.12,293.53,295.38,292.73,296.79,291.57,297.86,294.56,301.12,290.42,290.08,291.15,293.12,291.01,290.94,290.053,300.94,293.203,303.71,301.553,301.06
29-08-2015 3.00,292.28,296.58,295.37,292.95,301.86,298.99,309.24,309.62,291.13,293.66,300.75,302.24,299.25,295.17,288.97,295.36,293.45,294.26,292.17,296.36,291.45,297.32,293.77,299.92,289.73,289.53,290.21,292.1,289.87,290.15,290.053,300.83,293.203,303.71,301.553,301.04
29-08-2015 4.00,292.51,296.53,293.91,292.45,300.84,298.07,308.77,308.42,291.42,291.65,300.17,301.95,299.05,295.22,288.63,295.43,293.38,293.97,292.04,296.03,291.4,297.3,293.29,299.87,289.08,289.44,289.84,291.52,289.44,289.73,290.053,300.34,301.15,303.15,301.553,300.42
29-08-2015 5.00,291.41,295.79,293.33,291.81,299.52,296.93,307.57,307.2,291.13,291.47,298.8,301.37,298.22,294.96,287.87,295.28,293.06,293.42,291.56,295.6,291.66,298.14,291.81,299.84,288.3,289.15,289.18,290.85,288.39,289.22,298.638,299.59,302.36,303.71,301.638,299.68
29-08-2015 6.00,291.17,294.27,292.69,291.06,298.42,296.56,305.69,305.45,290.09,289.62,296.57,300.9,296.89,294.7,286.72,294.93,292.01,293.19,291.26,295.14,291.54,298.44,290.46,300.62,287,288.2,288.29,290.22,288.04,288.39,298.638,301.82,304.15,302.77,300.15,301.92
29-08-2015 7.00,290.51,293.66,292.39,290.2,297.8,295.99,304.45,304.56,289.5,289.12,296.31,300.54,296.58,294.67,286.64,294.6,292.08,292.91,291.3,294.73,291.57,298.01,290.02,301.29,286.37,287.97,287.84,289.59,287.79,288.12,298.638,302.87,303.33,303.67,301.15,303
29-08-2015 8.00,290.19,293.11,292.16,290.05,297.02,295.76,304.18,303.57,289.7,287.8,295.44,299.93,295.65,294.76,286.05,294.23,291.96,292.57,291.26,293.94,291.32,298.01,289.44,301.62,285.24,287.45,287.42,289.26,287.71,287.81,304.477,304.06,307.15,304.42,302.15,304.17
29-08-2015 9.00,290.32,292.56,292.07,290.14,296.52,295.61,303.44,303.09,289.24,286.81,294.25,299.41,295.14,294.68,286.03,293.61,291.09,292.44,291.38,293.99,290.63,297.58,288.93,301.48,285.04,287.84,286.92,288.83,287.67,287.32,304.477,305.1,309.15,306.4,304.15,305.16
29-08-2015 10.00,290.33,291.86,291.94,289.76,296.01,295.31,303.01,302.53,288.39,286.87,293.72,299.02,294.59,294.26,285.77,293.46,291.01,292.31,291.39,294.02,290.51,297.29,288.71,301.73,284.77,287.47,286.74,288.62,287.14,286.86,304.477,306.28,310.15,309.02,305.15,306.34
29-08-2015 11.00,290.22,292.17,291.95,289.89,295.45,295.26,302.89,302.3,288.75,286.67,293.37,298.97,294.34,294.31,285.91,293.5,291.1,292.34,291.51,293.96,290.21,297.28,288.53,301.73,284.73,287.32,286.8,288.48,287.36,287.05,305.964,306.39,311.15,309.97,306.15,306.41
29-08-2015 12.00,290.21,291.26,291.96,289.55,295,295.36,301.66,301.58,287.36,286.1,293.01,298.55,293.96,293.32,286.16,293.71,290.63,293.8,292.33,294.61,290.82,297.86,290.43,302.15,286.65,289.12,289.67,290.47,288.51,291.03,305.964,306.71,312.15,310.58,305.15,306.78
29-08-2015 13.00,290.73,291.34,292.35,289.26,294.65,294.62,301.62,301.28,287.79,286.29,293.73,298.54,294.58,293.52,286.75,293.9,291.05,296.2,293.28,295.22,291.03,299.12,291.66,303.32,288,289.53,291.79,293.45,289.76,292.6,305.964,306.46,312.15,311.21,305.15,306.55
29-08-2015 14.00,289.3,291.39,292.43,289.63,295.31,295.11,301.85,302.96,289.37,290.7,297.24,299.72,299.29,293.99,287.85,296.08,291.12,299.52,295.99,296.24,294.2,300.72,295.71,304.19,293.77,291.74,296.52,296.11,291.59,296.12,303.9,306.19,312.15,311.64,305.15,306.1
29-08-2015 15.00,288.51,291.68,292.76,290.11,297.95,297.21,304.19,305.83,292.78,294.84,299.72,301.29,301.59,294.78,289.16,297.6,291.88,301.37,297.66,297.39,295.53,302.01,297.58,304.7,296.73,292.77,298.87,298.34,293.06,297.35,303.9,304.83,312.15,309.82,304.15,304.88
29-08-2015 16.00,289.1,292.01,293.3,290.76,300.29,299.69,304.56,307.82,294.17,297.32,300.24,302.03,302.01,294.95,289.68,298.29,292.6,301.97,298.33,298.65,295.78,302.58,298.43,305.2,297.37,292.85,299.71,299.72,294.42,298.05,303.883,303.32,311.15,307.69,302.15,303.36
29-08-2015 17.00,290.26,293.03,294.01,293.17,302.61,302.32,308.59,309.89,297.17,300.16,302.53,305.33,303.82,295.72,291.88,299.26,293.56,302.22,299.8,299.26,296.66,303.29,300.36,305.44,300.24,293.34,300.77,300.4,295.81,299.07,297.698,302.24,310.15,304.68,302.15,302.16
29-08-2015 18.00,291.78,293.58,294.88,293.73,304.6,304.27,310.52,311.6,298.83,302.12,304.13,306.75,304.45,296.33,293.36,300.35,294.21,303.22,300.23,300.1,296.77,302.49,301.37,304.87,301.06,294.65,301.44,301.07,296.14,299.48,297.698,301.73,308.17,307.04,302.398,301.8
29-08-2015 19.00,291.96,294.56,295.73,292.49,305.99,304.55,311.88,312.98,299.8,303.67,305.54,307.25,304.99,296.81,294.6,300.49,295.08,302.6,300.26,300.93,296.56,302.29,301.72,302.33,301.09,296.3,301.6,301.25,297.05,299.52,297.698,301.15,307.15,306.48,302.398,301.24
29-08-2015 20.00,292.93,295.72,296.44,291.67,306.61,304.97,312.57,313.85,300.04,304.39,306.63,308.01,305.52,297.89,295.45,300.25,295.14,298.45,300.14,300.91,296.13,301.73,301.82,303.29,301.52,296.23,301.65,301.33,296.77,299.4,293.144,301.01,305.66,306.48,302.194,301.17
29-08-2015 21.00,292.83,295.33,297.69,293.71,307.21,304.82,314.37,315.09,300.88,304.88,307,308.24,305.45,297.95,295.92,300.66,295.41,298.11,300.48,300.43,296.08,302.49,301.36,302.93,301.35,295.98,301.37,301.38,296.41,298.93,293.144,300.38,305.66,305.93,302.194,300.51
29-08-2015 22.00,292.74,294.0369932,296.8525267,292.6945032,306.9115595,304.9811527,313.4087543,314.4867052,301.0385146,303.6561124,306.6865427,307.45789,305.0157455,298.0350349,296.5855008,300.0521577,294.9507205,297.9870122,300.0357319,299.693526,295.6417276,302.0284559,300.5949375,302.6178032,300.0649591,295.3641998,300.8816728,300.51,295.98,298.1429569,293.144,299.98,304.15,305.37,302.194,298.3640576
29-08-2015 23.00,293.03,291.9439966,295.5017634,291.0477516,306.4312798,305.2410763,311.8548772,313.5188526,301.2947573,301.6785562,306.1937713,306.229445,304.3333728,298.1680175,297.6432504,299.1015788,294.2258602,297.7940061,299.3433659,298.547263,294.9463638,301.314728,299.3979687,302.1344016,298.0079796,294.5075999,300.1163364,299.3,295.28,296.8969785,291.201,299.5,295.151,305.37,301.801,295.2825288
30-08-2015 0.00,291.83,292.9520989,295.1898114,292.297,303.7671295,302.1193488,310.0389024,311.3052158,298.0123315,299.9380836,303.7386018,304.9595251,302.3755166,296.6989486,293.7981399,297.6959489,294.4829834,296.5975282,298.0671477,298.3913996,294.6770987,301.4996092,298.5365168,301.7335756,297.7928008,293.6490031,298.4488899,298.11,294.5,296.12481,291.201,299.21,295.151,304.82,301.801,296.8732476
30-08-2015 1.00,291.2,289.9763333,293.543,289.8263333,303.9096667,303.343,308.5596667,310.693,299.2763333,297.893,303.8096667,303.743,302.0596667,297.293,296.2596667,296.8763333,293.4763333,296.693,297.543,296.9596667,293.8596667,300.5263333,297.243,301.2263333,295.2096667,292.793,297.943,296.72,294.07,294.743,291.201,298.5,301.15,304.26,301.801,292.4096667
30-08-2015 2.00,289.83,290.1016667,292.935,290.2516667,301.8683333,301.185,306.8183333,308.835,297.0016667,296.085,301.9183333,302.485,300.4683333,296.285,293.8183333,295.6016667,293.4516667,295.785,296.435,296.5183333,293.4683333,300.4516667,296.285,300.8016667,294.4683333,291.935,296.535,295.6,292.86,293.835,290.321,298.38,292.821,303.71,301.521,292.6183333
30-08-2015 3.00,289.43,289.686,291.786,288.486,300.061,299.461,304.686,308.161,296.011,295.836,302.061,301.886,300.286,296.536,294.136,295.136,293.386,295.686,296.886,295.761,293.186,300.536,296.211,300.636,293.536,292.286,296.686,295.03,292.66,293.961,290.321,298.31,301.15,303.71,301.521,295.736
30-08-2015 4.00,289.06,289.9916667,291.3583333,289.6416667,297.9416667,297.1583333,303.075,305.9083333,293.3083333,293.5083333,299.4916667,300.4083333,298.225,295.1083333,290.775,293.5916667,293.375,294.5083333,295.2583333,295.425,292.7583333,300.4083333,294.9583333,300.125,292.8583333,291.025,294.7583333,294.42,292.32,292.7083333,290.321,298.37,299.64,299.49,294.15,294.975
30-08-2015 5.00,288.75,289.7563333,290.3896667,288.6063333,296.0563333,295.2896667,301.073,304.8396667,291.8896667,292.7396667,298.9563333,299.5896667,297.573,294.9396667,290.173,292.8563333,293.323,294.1396667,295.1896667,294.773,292.4396667,300.4396667,294.5896667,299.873,291.9896667,290.973,294.3896667,293.77,292.23,292.4896667,297.915,299.43,301.15,301.56,298.15,297.123
30-08-2015 6.00,288.52,290.8084711,291.0145796,288.0452031,297.9410288,296.6428033,305.5911894,304.9283054,290.8405904,293.018741,298.3652014,299.0509008,296.8633719,293.3635129,290.2511417,295.0667631,292.3338853,293.3230286,294.4554971,295.2053331,292.6737225,298.4814428,293.522037,299.1931877,292.8518532,291.561024,292.6932448,293.38,292.12,291.86815,297.915,301.05,301.08,302.96,300.15,299.4604539
30-08-2015 7.00,288.24,291.09,290.38,286.77,297.03,295.49,305.84,303.94,288.96,292.41,297.57,298.01,295.9,292.45,289.71,295.42,291.81,292.58,294.04,294.79,292.48,297.58,292.66,298.63,292.43,291.78,291.53,292.93,291.81,291.36,297.915,302.28,302.78,303.68,301.15,302.51
30-08-2015 8.00,288.03,289.75,290.15,286.48,296.32,295.5,304.84,303.65,289.3,291.62,297.64,297.71,295.74,292.1,289.48,295.11,291.74,292.38,293.2,294.44,292.82,297.58,292.4,297.8,292.67,291.79,290.97,292.71,291.61,291.08,303.855,303.77,304.42,306.48,302.605,303.86
30-08-2015 9.00,287.77,288.7,289.96,286.41,295.72,294.89,304.83,302.51,288.27,290.76,296.71,297.08,295.11,292.21,289.64,294.17,291.58,292.33,292.39,294.44,292.67,297.87,292.36,297.66,292.1,291.71,290.71,292.15,291.35,290.81,303.855,304.9,305.41,308.71,302.605,305.03
30-08-2015 10.00,287.45,288.2,289.86,286.53,295.13,294.68,304.68,301.59,288.01,290.24,296.38,297.51,294.73,292.55,289.41,293.66,291.25,292.57,292.32,294.14,292.71,298.01,292.13,298.64,291.86,291.49,290.37,291.77,291.02,290.63,303.855,305.91,307.08,308.56,304.15,305.95
30-08-2015 11.00,287.4,288.24,289.65,286.6,294.78,294.66,304.47,301.64,288.05,288.9,296.23,297.38,294.73,292.72,289.56,293.4,291.25,292.47,292.01,294.15,292.71,297.98,292.07,299.23,292.23,291.36,290.41,291.92,291.11,290.86,305.366,306.04,307.82,309.55,305.15,306
30-08-2015 12.00,287.2,288.06,289.19,286.16,294.43,294.2,302.64,301.41,286.62,288.33,296.05,297.34,294.44,292.76,289.95,293.22,291.24,293.23,292.77,294.14,293.14,298.73,293.07,300.37,292.13,292.06,292.94,293.15,291.57,293.58,305.366,306.14,309.92,309.31,305.15,306.24
30-08-2015 13.00,286.37,288.06,289.18,286.07,294,293.61,302.56,300.99,286.76,288.51,296.16,297.73,295.24,292.99,289.94,294.19,291.4,293.97,294.17,294.25,293.34,298.84,293.8,300.49,292.5,292.39,294.69,295.32,292.84,294.8,305.366,305.59,311.15,309.22,305.15,305.63
30-08-2015 14.00,286.52,287.99,289.2,285.85,294.61,294.49,302.63,302.85,289.96,292.49,298.04,299.64,298.93,293.72,290.39,297,292.62,297.18,297.16,293.47,294.87,301.29,296.97,300.76,294.99,293.23,298.02,297.63,294.31,298,303.168,305.17,311.15,309.21,304.15,305.12
30-08-2015 15.00,286.06,287.9,290.26,286.37,297.02,296.66,305,304.7,293.06,296.71,299.23,301.52,301.25,294.65,291.58,298.56,293.49,298,299.96,292.96,296.09,300.29,298.71,301.26,296.66,294.47,299.89,299.42,295.66,300.06,303.168,304.39,311.15,308.11,303.15,304.45
30-08-2015 16.00,286.86,288.22,292.08,287.51,298.64,298.42,306.42,306.97,295.64,300.6,300.96,304.1,302.18,296.44,293.79,300.66,294.57,299.24,300.94,293.32,297.28,299.01,299.84,301.63,298.47,296.01,301.86,301.11,296.16,301,302.97,302.59,310.15,304.98,303.15,302.67
30-08-2015 17.00,287.89,288.95,293.64,288.75,300.7,299.69,307.37,308.61,297.45,303.39,301.52,305.95,302.91,298.3,295.23,301.7,295.47,298.94,302.2,294.45,298.15,298.73,299.59,300.86,299.77,296.54,302.58,302.19,296.67,301.8,297.379,301.94,309.76,307.04,302.479,301.99
30-08-2015 18.00,289.26,289.85,295.89,290.15,302.26,301.37,308.64,310.25,298.82,306.04,303.91,306.67,303.66,299.7,296.85,303.07,296.04,298.83,302.22,295.53,299.31,300.3,299.45,300.32,300.78,297.69,303.28,303.22,297.35,302.49,297.379,301.38,307.76,306.48,302.479,301.28
30-08-2015 19.00,290.66,291.73,297.07,290.95,303.32,301.72,309.46,311.53,300.35,306.21,305.26,307.71,304.13,300.93,298.38,303.74,296.54,298.99,302.87,296.13,300.11,300.01,299.8,298.8,300.85,297.69,303.78,303.41,298.1,302.21,297.379,300.96,306.76,305.93,302.479,301
30-08-2015 20.00,291.87,293.3,298.44,290.96,303.8,301.59,310.86,312.47,301.69,306.69,305.85,308.33,304.76,301.5,299.34,303.78,296.99,299.76,302.34,295.86,300.56,299.72,300.12,299.69,301.34,297.93,303.54,303.13,298.5,302.04,293.244,300.71,304.66,305.37,302.244,300.8
30-08-2015 21.00,292.35,292.98,299.88,291.88,304.06,301.76,311.22,313.4,302.19,307.31,306.72,308.26,304.72,301.71,299.86,303.79,297.26,299.16,302.61,295.82,300.33,299.81,299.97,300.33,301,297.6,302.84,302.32,299.22,301.43,293.244,300.3,304.17,305.37,302.244,300.21
30-08-2015 22.00,292.43,293.43,300.15,292.27,303.88,300.85,311,313.8,302.49,306.88,306.09,307.67,304.53,301.85,299.47,303.6,297.45,299.64,302.16,296.23,299.51,298.57,299.16,300.45,300.15,297.48,301.96,302.05,297.98,299.98,293.244,299.94,304.18,304.82,302.244,300.02
30-08-2015 23.00,292.27,294.69,299.61,292.3,303.46,300.42,310.83,314.23,301.85,306.66,305.91,306.67,303.95,301.4,298.57,302.71,296.63,298.95,300.8,295.56,298.86,298.29,297.97,300.45,299.01,297.49,300.45,301.28,297.35,298.64,291.666,299.15,293.566,304.82,302.016,299.28
31-08-2015 0.00,291.86,294.47,299.07,292.71,302.77,298.8,310.41,313.59,302.33,304.15,304.67,305.41,302.49,300.68,296.81,301.21,294.84,296.17,298.65,294.93,297.64,298.43,296.35,300.18,296.64,295.88,299.09,299.96,296.26,296.93,291.666,298.56,293.566,304.26,302.016,298.7
31-08-2015 1.00,291.53,294.39,298.14,291.89,301.31,297.6,310.23,313.02,301.5,301.54,303.93,304.57,301.76,299.37,295.16,300.19,293.5,294.86,296.8,294.55,295.74,298.15,295.88,300.44,296.33,295.46,298.31,298.75,295.81,296.57,291.666,298.35,301.15,303.71,302.016,298.47
31-08-2015 2.00,290.55,293.13,296.31,290.74,298.94,295.96,308.01,311.05,296.47,299.29,301.39,302.53,299.71,297.82,294.26,298.47,292.36,293.78,295.56,294.16,294.59,298.29,294.2,300.31,294.87,294.81,297.39,298.46,295.05,295.4,290.722,298.42,291.072,303.71,302.072,298.45
31-08-2015 3.00,290.2,291.44,294.61,289.79,297.45,295.22,306.98,308.88,294.94,298.65,300.48,301.43,298.72,296.96,293.43,297.65,291.09,293.34,294.97,294.16,294.35,298.58,293.28,300.15,294.47,293.84,296.95,297.73,294.43,294.97,290.722,297.83,298.63,303.15,302.072,297.91
31-08-2015 4.00,289.67,289.46,293.39,289.52,296.16,294.33,305.66,306.37,293.89,298.07,299.46,300.4,298.26,296.19,292.94,297.03,290.29,292.75,294.66,293.91,293.53,299.01,292.67,299.93,293.65,293.2,296.54,297.03,293.3,294.49,290.722,297.93,299.38,299.16,294.15,298.01
31-08-2015 5.00,288.97,288.62,292.4,289.31,295.4,294.12,304.75,305.5,293.82,296.34,298.58,299.47,297.98,295.74,292.35,296.69,290.1,292.4,294.5,293.73,293.26,298.72,292.46,299.61,293.45,292.74,296.28,296.82,292.59,294.09,298.158,299.53,299.64,301.69,299.15,299.83
31-08-2015 6.00,288.07,288.62,291.86,289.35,295.21,293.66,304.34,304.89,293.86,294.76,298.18,299.08,297.47,295.48,292.08,296.92,289.83,292.1,294.31,293.5,292.86,298.41,292.49,299.75,293.3,292.21,296.04,296.68,292.1,293.86,298.158,300.84,300.94,302.9,300.15,300.93
31-08-2015 7.00,287.56,288.82,291.03,289.09,294.27,293.52,301.98,304.6,292.12,294.65,296.77,297.9,296.21,294.95,291.74,296.72,289.55,291.65,293.18,293.08,292.67,298.15,292.31,299.55,292.58,291.53,295.54,296.37,291.78,293.17,298.158,302.25,304.15,303.5,301.15,302.38
31-08-2015 8.00,287.45,288.78,290.31,289.05,293.92,292.9,301.54,303.91,291.5,294.2,296.56,297.59,296.27,294.74,291.55,296.09,289.22,291.46,293.38,292.82,292.58,297.72,292.35,299.49,292.55,291.14,295.47,295.91,291.16,292.94,303.461,303.46,305.64,304.78,303.15,303.57
31-08-2015 9.00,287.66,288.68,289.65,289.12,293.58,292.65,300.38,303.05,289.63,293.94,295.81,297.14,295.84,294.2,291.66,295.86,289.26,290.75,293.38,292.73,291.9,297.44,292.27,299.34,292.23,291.15,295.42,295.62,291.32,292.67,303.461,304.43,306.66,305.66,304.15,304.51
31-08-2015 10.00,287.63,288.04,289.28,289.17,292.89,292.46,300.22,302.55,288.85,293.01,295.6,296.96,295.51,294.03,291.32,295.47,289.6,290.3,293.06,292.73,291.95,297.44,292.3,299.29,291.97,291.05,295.04,295.31,291.25,292.37,303.461,305.9,307.66,308.23,304.15,305.82
31-08-2015 11.00,287.62,288.13,288.98,289.21,292.52,292.48,299.93,301.98,288.73,293.15,295.43,296.64,295.28,293.92,291.49,295.37,289.59,290.33,292.41,292.81,291.98,297.72,292.38,300.29,292.27,290.9,295.06,295.46,291.35,292.64,305.169,306.06,308.34,309.53,305.15,306.14
31-08-2015 12.00,287.35,288.65,288.52,289.38,292.04,292.76,297.6,301.6,288.9,292.37,294.85,296.03,295.76,293.81,291.8,295.38,290.11,291.51,293.43,293.09,292.49,298.01,292.79,300.84,292.93,293.41,295.74,296.28,292.36,295.65,305.169,306.38,309.53,309.9,305.15,306.29
31-08-2015 13.00,287.13,288.76,288.39,289.28,291.87,292.72,298.81,301.42,288.85,292.52,295.72,297.21,297.07,295.18,293.03,296.74,291.37,293.95,295.32,293.56,294.64,298.86,294.41,302.21,295.04,295.04,297.17,297.49,293.24,298.24,305.169,306.16,310.66,310.22,305.15,306.25
31-08-2015 14.00,286.78,288.82,288.57,289.26,292.38,292.65,298.91,302.35,290.06,293.52,297.1,298.26,298.41,295.65,293.87,297.67,292.66,296.2,296.49,293.97,294.9,299.48,295.19,302.2,295.4,295.46,298.44,298.84,294.43,298.79,303.47,305.8,310.15,309.77,304.15,305.83
31-08-2015 15.00,287.15,289.44,290.29,289.58,294.18,294.07,300.59,304.74,294.69,295.52,301.24,301.83,302.4,299.28,295.73,300.52,296.93,300.52,300.07,295.04,297.41,300.48,297.35,303.77,298.99,297.84,301.25,300.48,296.22,301.25,303.47,304.61,310.15,308.48,303.15,304.6
